ID,Name,Acceleration,Age,Aggression,Agility,Attacking_Position,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Preferred,Rating,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
160203,A. Busteño,,33,68,0,0,0,50,57,0,0,0,0,0,0,0,0,0,0,0,74,0,60,0,72,0,CDM,66,58,71,0,76,0,55,74,68,23,0
232907,H. Otani,,32,52,0,0,0,63,51,0,0,0,0,0,0,0,0,0,0,0,68,0,66,0,64,0,CDM,66,72,70,0,57,0,70,63,58,59,0
198094,C. Warner,,29,75,0,0,0,67,60,0,0,0,0,0,0,0,0,0,0,0,72,0,63,0,66,0,CDM,66,65,63,0,54,0,72,53,69,62,0
214489,M. Restrepo,,36,61,0,0,0,64,61,0,0,0,0,0,0,0,0,0,0,0,63,0,66,0,68,0,CDM,66,68,71,0,60,0,61,66,71,59,0
234203,C. Eiting,,19,68,0,0,0,71,59,0,0,0,0,0,0,0,0,0,0,0,59,0,72,0,58,0,CDM,66,66,68,0,58,0,72,62,65,63,0
208862,J. Giraudon,,25,64,0,0,0,56,59,0,0,0,0,0,0,0,0,0,0,0,64,0,60,0,65,0,CDM,66,62,67,0,63,0,62,66,68,43,0
221666,L. Mulholland,,28,72,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,62,0,59,0,61,0,CDM,66,69,68,0,64,0,74,67,64,60,0
164581,M. de Jong,,30,74,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,62,0,59,0,66,0,CDM,66,65,61,0,66,0,67,68,66,60,0
208614,A. Uryga,,23,62,0,0,0,54,56,0,0,0,0,0,0,0,0,0,0,0,60,0,54,0,61,0,CDM,66,63,62,0,61,0,71,65,82,49,0
215527,F. Heerkens,,27,61,0,0,0,56,63,0,0,0,0,0,0,0,0,0,0,0,70,0,55,0,65,0,CDM,66,62,65,0,69,0,64,69,73,50,0
199917,J. Forster,,23,50,0,0,0,68,66,0,0,0,0,0,0,0,0,0,0,0,58,0,62,0,41,0,CDM,66,65,66,0,51,0,75,59,65,66,0
111085,Abel Gómez,,35,69,0,0,0,71,65,0,0,0,0,0,0,0,0,0,0,0,60,0,78,0,56,0,CDM,66,64,77,0,53,0,34,61,65,73,0
215279,T. Albutat,,24,70,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,64,0,61,0,63,0,CDM,66,65,63,0,62,0,75,65,74,58,0
221425,K. Nagasawa,,25,38,0,0,0,66,53,0,0,0,0,0,0,0,0,0,0,0,19,0,65,0,19,0,CDM,66,62,67,0,20,0,67,14,45,69,0
212980,B. Dabanli,,27,70,0,0,0,57,64,0,0,0,0,0,0,0,0,0,0,0,60,0,62,0,59,0,CDM,66,63,67,0,66,0,66,68,84,55,0
236532,R. Koch,,20,59,0,0,0,55,53,0,0,0,0,0,0,0,0,0,0,0,66,0,51,0,64,0,CDM,66,64,60,0,62,0,64,67,76,48,0
235253,P. Kammerbauer,,20,79,0,0,0,65,57,0,0,0,0,0,0,0,0,0,0,0,54,0,62,0,67,0,CDM,66,62,66,0,58,0,73,62,64,60,0
213242,A. Tamèze,,23,67,0,0,0,58,63,0,0,0,0,0,0,0,0,0,0,0,66,0,62,0,63,0,CDM,66,61,70,0,64,0,70,69,71,61,0
188417,A. Fernández,,31,59,0,0,0,69,65,0,0,0,0,0,0,0,0,0,0,0,55,0,65,0,42,0,CDM,65,63,68,0,46,0,64,53,53,63,0
216834,M. Perez,,26,52,0,0,0,66,56,0,0,0,0,0,0,0,0,0,0,0,59,0,62,0,38,0,CDM,65,63,68,0,42,0,76,62,67,68,0
207619,W. Creavalle,,26,72,0,0,0,66,61,0,0,0,0,0,0,0,0,0,0,0,65,0,55,0,62,0,CDM,65,64,69,0,60,0,70,61,74,55,0
214019,D. Giraldo,,25,58,0,0,0,68,50,0,0,0,0,0,0,0,0,0,0,0,60,0,68,0,60,0,CDM,65,56,69,0,54,0,72,67,70,56,0
225542,C. Colkett,,20,61,0,0,0,68,67,0,0,0,0,0,0,0,0,0,0,0,42,0,68,0,57,0,CDM,65,57,71,0,70,0,55,64,56,70,0
232712,B. Cascini,,20,51,0,0,0,65,56,0,0,0,0,0,0,0,0,0,0,0,59,0,66,0,66,0,CDM,65,67,65,0,61,0,82,62,57,62,0
223756,M. Schulz,,22,67,0,0,0,58,54,0,0,0,0,0,0,0,0,0,0,0,65,0,60,0,62,0,CDM,65,59,66,0,65,0,59,68,73,51,0
212242,R. Andrich,,22,53,0,0,0,68,64,0,0,0,0,0,0,0,0,0,0,0,61,0,62,0,56,0,CDM,65,60,70,0,57,0,75,61,76,59,0
234004,Tomás Nuninho,,33,78,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,63,0,65,0,52,0,CDM,65,60,67,0,57,0,68,65,83,59,0
207639,C. Reilly,,23,87,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,60,0,63,0,60,0,CDM,65,63,65,0,69,0,83,67,74,61,0
210970,B. Adjei,,23,69,0,0,0,66,60,0,0,0,0,0,0,0,0,0,0,0,65,0,58,0,57,0,CDM,65,60,65,0,61,0,81,65,78,57,0
188959,C. Gustafsson,,30,76,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,55,0,63,0,45,0,CDM,65,66,65,0,52,0,91,54,72,61,0
215588,Yeray,,29,72,0,0,0,61,50,0,0,0,0,0,0,0,0,0,0,0,62,0,67,0,48,0,CDM,65,49,72,0,55,0,67,63,73,68,0
215336,J. Leudo,,23,72,0,0,0,61,47,0,0,0,0,0,0,0,0,0,0,0,57,0,62,0,65,0,CDM,65,58,65,0,62,0,72,67,83,49,0
198959,F. Paghera,,25,59,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,61,0,67,0,47,0,CDM,65,65,66,0,59,0,76,59,65,67,0
163908,M. Troiano,,32,76,0,0,0,60,65,0,0,0,0,0,0,0,0,0,0,0,71,0,64,0,43,0,CDM,65,72,70,0,62,0,82,67,82,65,0
205639,Gálvez,,24,72,0,0,0,55,56,0,0,0,0,0,0,0,0,0,0,0,67,0,59,0,60,0,CDM,65,59,67,0,57,0,71,65,90,54,0
231498,D. Bergqvist,,24,88,0,0,0,56,55,0,0,0,0,0,0,0,0,0,0,0,54,0,64,0,63,0,CDM,65,55,56,0,54,0,70,57,86,53,0
234060,Y. Herrera,,19,76,0,0,0,67,53,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,66,0,CDM,65,63,68,0,66,0,70,68,68,62,0
205903,S. Drewniak,,23,52,0,0,0,61,57,0,0,0,0,0,0,0,0,0,0,0,63,0,61,0,60,0,CDM,65,63,67,0,61,0,89,64,57,65,0
223313,H. Arslan,,28,65,0,0,0,71,70,0,0,0,0,0,0,0,0,0,0,0,51,0,64,0,61,0,CDM,65,62,65,0,60,0,75,66,72,66,0
186449,L. Kelly,,27,62,0,0,0,63,66,0,0,0,0,0,0,0,0,0,0,0,58,0,64,0,61,0,CDM,65,59,66,0,61,0,84,66,75,64,0
198490,A. Faltsetas,,29,87,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,67,0,60,0,51,0,CDM,65,70,63,0,71,0,86,65,75,64,0
231514,R. Gojani,,24,58,0,0,0,64,68,0,0,0,0,0,0,0,0,0,0,0,48,0,69,0,48,0,CDM,65,66,69,0,43,0,79,43,56,69,0
237658,S. Bueno,,18,60,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,67,0,27,0,61,0,CDM,65,53,55,0,66,0,63,72,62,26,0
233053,A. Hadžiahmetović,,20,66,0,0,0,70,48,0,0,0,0,0,0,0,0,0,0,0,63,0,68,0,56,0,CDM,65,53,71,0,62,0,73,65,68,64,0
209510,A. Corryn,,23,67,0,0,0,64,56,0,0,0,0,0,0,0,0,0,0,0,63,0,61,0,62,0,CDM,65,61,63,0,65,0,75,63,56,53,0
225128,G. Acampora,,23,54,0,0,0,68,63,0,0,0,0,0,0,0,0,0,0,0,62,0,63,0,43,0,CDM,65,60,72,0,54,0,70,62,63,52,0
155757,M. Ørnskov,,31,79,0,0,0,62,68,0,0,0,0,0,0,0,0,0,0,0,71,0,64,0,65,0,CDM,65,57,65,0,57,0,86,66,74,64,0
150894,M. Halsti,,33,68,0,0,0,62,69,0,0,0,0,0,0,0,0,0,0,0,65,0,68,0,57,0,CDM,65,61,66,0,63,0,74,64,77,60,0
212083,Tarsi,,22,46,0,0,0,68,56,0,0,0,0,0,0,0,0,0,0,0,72,0,62,0,39,0,CDM,65,65,65,0,41,0,61,65,59,69,0
209268,D. Rose,,29,52,0,0,0,64,75,0,0,0,0,0,0,0,0,0,0,0,60,0,58,0,54,0,CDM,65,64,70,0,49,0,79,56,60,63,0
165748,J. Tosik,,30,92,0,0,0,60,54,0,0,0,0,0,0,0,0,0,0,0,62,0,61,0,67,0,CDM,65,64,62,0,69,0,75,63,87,47,0
177270,L. Martínez,,30,75,0,0,0,69,66,0,0,0,0,0,0,0,0,0,0,0,66,0,67,0,61,0,CDM,65,66,68,0,62,0,67,61,70,62,0
241016,A. Vetrih,,26,72,0,0,0,67,62,0,0,0,0,0,0,0,0,0,0,0,61,0,68,0,54,0,CDM,65,61,69,0,53,0,73,55,70,63,0
216699,G. Zelalem,,20,40,0,0,0,70,65,0,0,0,0,0,0,0,0,0,0,0,34,0,71,0,45,0,CDM,65,62,73,0,49,0,68,48,52,70,0
222592,Kim Dong Jin,,24,52,0,0,0,59,69,0,0,0,0,0,0,0,0,0,0,0,64,0,35,0,69,0,CDM,65,57,56,0,64,0,66,67,74,31,0
204676,Gus Ledes,,24,58,0,0,0,67,58,0,0,0,0,0,0,0,0,0,0,0,54,0,63,0,47,0,CDM,65,59,71,0,49,0,68,58,58,68,0
215430,T. Lumanza,,23,63,0,0,0,68,67,0,0,0,0,0,0,0,0,0,0,0,64,0,62,0,57,0,CDM,65,62,68,0,62,0,68,63,73,64,0
209552,Y. Otayn,,26,71,0,0,0,60,55,0,0,0,0,0,0,0,0,0,0,0,61,0,56,0,58,0,CDM,65,60,63,0,60,0,89,68,77,53,0
228241,J. van der Heyden,,21,70,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,64,0,66,0,56,0,CDM,65,63,67,0,53,0,73,54,67,63,0
229011,K. N'Doram,,21,66,0,0,0,64,55,0,0,0,0,0,0,0,0,0,0,0,67,0,47,0,66,0,CDM,65,65,64,0,68,0,66,72,73,41,0
223387,M. Tishkin,,27,56,0,0,0,42,61,0,0,0,0,0,0,0,0,0,0,0,70,0,50,0,66,0,CDM,65,56,54,0,72,0,75,71,67,38,0
234653,M. Ambichl,,26,55,0,0,0,66,62,0,0,0,0,0,0,0,0,0,0,0,64,0,68,0,52,0,CDM,65,68,65,0,56,0,66,55,65,67,0
221599,N. Nyauza,,27,39,0,0,0,67,50,0,0,0,0,0,0,0,0,0,0,0,66,0,64,0,71,0,CDM,65,55,66,0,69,0,60,71,66,24,0
177568,A. Raineau,,31,67,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,63,0,62,0,67,0,CDM,65,62,64,0,67,0,72,65,70,50,0
214177,L. Paz,,28,44,0,0,0,66,45,0,0,0,0,0,0,0,0,0,0,0,61,0,73,0,64,0,CDM,65,56,70,0,56,0,74,63,59,58,0
225699,Anuar,,22,65,0,0,0,53,54,0,0,0,0,0,0,0,0,0,0,0,60,0,63,0,57,0,CDM,65,67,67,0,67,0,81,71,59,57,0
231587,L. Caicedo,,21,57,0,0,0,63,53,0,0,0,0,0,0,0,0,0,0,0,65,0,64,0,59,0,CDM,65,54,68,0,62,0,92,59,70,63,0
138153,D. Potter,,32,71,0,0,0,65,67,0,0,0,0,0,0,0,0,0,0,0,52,0,63,0,60,0,CDM,65,66,66,0,62,0,78,64,73,73,0
200877,M. Scavone,,30,55,0,0,0,71,68,0,0,0,0,0,0,0,0,0,0,0,50,0,60,0,50,0,CDM,65,64,70,0,38,0,74,50,70,64,0
222645,L. López,,23,68,0,0,0,63,66,0,0,0,0,0,0,0,0,0,0,0,66,0,69,0,65,0,CDM,65,64,71,0,63,0,66,62,55,60,0
160184,F. Geraldoza,,33,78,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,63,0,65,0,52,0,CDM,65,60,67,0,57,0,68,65,83,59,0
214969,F. Godoy,,27,82,0,0,0,57,58,0,0,0,0,0,0,0,0,0,0,0,68,0,71,0,46,0,CDM,65,57,75,0,67,0,64,63,46,47,0
235961,Imanol García,,21,73,0,0,0,66,59,0,0,0,0,0,0,0,0,0,0,0,60,0,59,0,52,0,CDM,65,73,66,0,65,0,68,70,61,63,0
228794,M. Al Najrani,,24,61,0,0,0,67,57,0,0,0,0,0,0,0,0,0,0,0,55,0,63,0,45,0,CDM,65,60,64,0,58,0,65,64,64,61,0
159168,Thiago Xavier,,33,69,0,0,0,63,64,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,60,0,CDM,65,59,66,0,65,0,73,65,74,53,0
201409,E. Schiavon,,34,66,0,0,0,67,68,0,0,0,0,0,0,0,0,0,0,0,58,0,68,0,46,0,CDM,65,69,67,0,56,0,67,56,67,62,0
51921,A. Chambers,,36,79,0,0,0,67,80,0,0,0,0,0,0,0,0,0,0,0,68,0,64,0,66,0,CDM,65,67,68,0,69,0,90,70,80,64,0
232661,M. Bareiro,,22,58,0,0,0,67,48,0,0,0,0,0,0,0,0,0,0,0,70,0,63,0,59,0,CDM,65,63,67,0,56,0,70,61,65,62,0
183517,A. Ogogo,,27,80,0,0,0,64,69,0,0,0,0,0,0,0,0,0,0,0,65,0,61,0,61,0,CDM,65,63,66,0,64,0,93,64,83,57,0
200928,O. Banks,,24,66,0,0,0,65,43,0,0,0,0,0,0,0,0,0,0,0,52,0,67,0,45,0,CDM,65,57,67,0,50,0,80,46,68,66,0
211174,F. Sporkslede,,23,70,0,0,0,64,61,0,0,0,0,0,0,0,0,0,0,0,68,0,65,0,60,0,CDM,65,65,68,0,65,0,65,65,68,66,0
192231,J. Edwards,,26,77,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,59,0,63,0,59,0,CDM,65,65,66,0,62,0,91,64,69,62,0
236264,P. Aquino,,22,68,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,64,0,CDM,65,61,66,0,63,0,73,66,65,54,0
206313,J. Lopy,,25,74,0,0,0,68,65,0,0,0,0,0,0,0,0,0,0,0,70,0,68,0,69,0,CDM,65,65,67,0,63,0,78,72,69,61,0
235753,Álvaro Arencibia,,23,70,0,0,0,59,57,0,0,0,0,0,0,0,0,0,0,0,61,0,62,0,52,0,CDM,65,66,61,0,63,0,76,68,67,39,0
165867,Kim Jae Sung,,33,52,0,0,0,64,58,0,0,0,0,0,0,0,0,0,0,0,63,0,63,0,60,0,CDM,65,65,66,0,57,0,70,59,64,66,0
213228,S. Asamoah,,23,81,0,0,0,74,56,0,0,0,0,0,0,0,0,0,0,0,59,0,57,0,62,0,CDM,65,64,66,0,59,0,69,56,50,63,0
239854,Wesley,,22,65,0,0,0,64,56,0,0,0,0,0,0,0,0,0,0,0,66,0,60,0,63,0,CDM,65,72,64,0,66,0,66,67,54,44,0
212990,C. Camps,,21,52,0,0,0,66,60,0,0,0,0,0,0,0,0,0,0,0,58,0,63,0,45,0,CDM,65,60,65,0,50,0,59,54,66,61,0
189439,L. Castiglia,,28,70,0,0,0,69,60,0,0,0,0,0,0,0,0,0,0,0,50,0,68,0,52,0,CDM,65,69,68,0,60,0,65,60,74,68,0
190976,D. Kobayashi,,34,50,0,0,0,69,67,0,0,0,0,0,0,0,0,0,0,0,50,0,64,0,46,0,CDM,64,60,69,0,48,0,46,52,54,63,0
230917,Adrián Gómez,,23,59,0,0,0,62,53,0,0,0,0,0,0,0,0,0,0,0,61,0,43,0,62,0,CDM,64,56,72,0,69,0,68,65,64,58,0
167697,S. O'Donnell,,31,61,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,60,0,65,0,57,0,CDM,64,62,68,0,56,0,53,61,70,67,0
237841,M. Murillo,,21,75,0,0,0,58,52,0,0,0,0,0,0,0,0,0,0,0,59,0,51,0,63,0,CDM,64,56,54,0,62,0,78,63,71,50,0
202514,F. Ardizzone,,25,52,0,0,0,67,59,0,0,0,0,0,0,0,0,0,0,0,58,0,64,0,39,0,CDM,64,62,67,0,59,0,75,63,59,54,0
225557,R. Poole,,19,65,0,0,0,53,55,0,0,0,0,0,0,0,0,0,0,0,57,0,62,0,65,0,CDM,64,59,64,0,61,0,69,64,69,43,0
235546,A. Krešić,,21,53,0,0,0,42,58,0,0,0,0,0,0,0,0,0,0,0,63,0,29,0,63,0,CDM,64,52,39,0,65,0,62,70,75,32,0
214043,Y. Angulo,,30,60,0,0,0,62,57,0,0,0,0,0,0,0,0,0,0,0,67,0,69,0,63,0,CDM,64,65,65,0,59,0,65,62,87,61,0
223004,J. Nolan,,25,63,0,0,0,66,62,0,0,0,0,0,0,0,0,0,0,0,63,0,60,0,50,0,CDM,64,59,65,0,62,0,82,52,55,66,0
202014,R. Lopes,,25,72,0,0,0,57,59,0,0,0,0,0,0,0,0,0,0,0,56,0,53,0,61,0,CDM,64,53,56,0,60,0,77,62,86,49,0
228638,B. Stevenson,,20,42,0,0,0,64,70,0,0,0,0,0,0,0,0,0,0,0,61,0,64,0,51,0,CDM,64,55,70,0,54,0,69,59,51,62,0
234535,S. Chéré,,30,63,0,0,0,54,58,0,0,0,0,0,0,0,0,0,0,0,62,0,64,0,61,0,CDM,64,61,68,0,57,0,77,64,61,61,0
190504,H. Akpan,,25,70,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,67,0,56,0,60,0,CDM,64,66,64,0,61,0,77,66,79,59,0
231212,E. Rolón,,22,66,0,0,0,70,66,0,0,0,0,0,0,0,0,0,0,0,51,0,64,0,59,0,CDM,64,64,64,0,58,0,75,63,64,63,0
204845,A. Affane,,23,46,0,0,0,69,63,0,0,0,0,0,0,0,0,0,0,0,52,0,60,0,48,0,CDM,64,63,66,0,59,0,61,55,49,62,0
212015,C. Treviño,,24,71,0,0,0,61,57,0,0,0,0,0,0,0,0,0,0,0,60,0,64,0,63,0,CDM,64,58,65,0,61,0,67,62,58,61,0
187183,Park Hyun Bem,,30,64,0,0,0,63,51,0,0,0,0,0,0,0,0,0,0,0,65,0,60,0,58,0,CDM,64,62,63,0,54,0,75,57,87,66,0
233012,Hong Jeong Un,,22,60,0,0,0,42,37,0,0,0,0,0,0,0,0,0,0,0,64,0,50,0,62,0,CDM,64,59,64,0,60,0,65,64,72,40,0
206139,Y. M'Boné,,24,68,0,0,0,58,64,0,0,0,0,0,0,0,0,0,0,0,64,0,55,0,60,0,CDM,64,62,62,0,60,0,77,61,72,50,0
211004,Han Kook Young,,27,65,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,67,0,60,0,56,0,CDM,64,64,65,0,51,0,76,59,72,63,0
180284,Kim Dong Suk,,30,49,0,0,0,66,57,0,0,0,0,0,0,0,0,0,0,0,57,0,62,0,27,0,CDM,64,58,67,0,26,0,63,48,53,66,0
184383,A. Pasche,,26,54,0,0,0,63,54,0,0,0,0,0,0,0,0,0,0,0,52,0,63,0,49,0,CDM,64,66,70,0,43,0,71,56,55,68,0
221762,Kim Sun Min,,25,63,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,58,0,63,0,55,0,CDM,64,56,69,0,47,0,75,59,53,65,0
236869,Y. Güveli,,19,53,0,0,0,47,53,0,0,0,0,0,0,0,0,0,0,0,59,0,43,0,65,0,CDM,64,52,51,0,63,0,76,66,77,29,0
229195,L. Callegari,,19,47,0,0,0,73,56,0,0,0,0,0,0,0,0,0,0,0,51,0,78,0,59,0,CDM,64,61,76,0,61,0,55,64,46,69,0
200780,G. Bigirimana,,23,74,0,0,0,61,74,0,0,0,0,0,0,0,0,0,0,0,60,0,67,0,50,0,CDM,64,66,66,0,60,0,70,63,64,62,0
230226,Charles de Breito,,25,65,0,0,0,37,57,0,0,0,0,0,0,0,0,0,0,0,65,0,43,0,70,0,CDM,64,59,54,0,75,0,68,68,64,26,0
189010,S. Matuszek,,28,71,0,0,0,50,64,0,0,0,0,0,0,0,0,0,0,0,66,0,60,0,64,0,CDM,64,63,61,0,63,0,73,64,75,48,0
203348,S. Carruthers,,24,77,0,0,0,67,59,0,0,0,0,0,0,0,0,0,0,0,52,0,60,0,42,0,CDM,64,57,67,0,51,0,74,54,56,66,0
212567,Y. Kajiyama,,31,58,0,0,0,67,57,0,0,0,0,0,0,0,0,0,0,0,58,0,62,0,54,0,CDM,64,60,61,0,55,0,71,57,73,66,0
235095,E. Serje,,21,66,0,0,0,58,68,0,0,0,0,0,0,0,0,0,0,0,66,0,54,0,65,0,CDM,64,62,61,0,62,0,85,65,58,58,0
236635,Juan Rodríguez,,22,52,0,0,0,50,51,0,0,0,0,0,0,0,0,0,0,0,62,0,42,0,60,0,CDM,64,52,54,0,63,0,62,68,79,27,0
162144,C. Agnelli,,31,69,0,0,0,65,59,0,0,0,0,0,0,0,0,0,0,0,61,0,68,0,57,0,CDM,64,64,60,0,36,0,64,54,59,68,0
205153,A. Guira,,29,80,0,0,0,65,58,0,0,0,0,0,0,0,0,0,0,0,60,0,63,0,60,0,CDM,64,69,67,0,62,0,86,66,77,62,0
239713,G. Panom,,22,71,0,0,0,65,55,0,0,0,0,0,0,0,0,0,0,0,54,0,61,0,60,0,CDM,64,58,64,0,62,0,76,66,83,51,0
233314,R. Canouse,,22,70,0,0,0,62,49,0,0,0,0,0,0,0,0,0,0,0,60,0,62,0,61,0,CDM,64,63,65,0,60,0,69,66,73,52,0
225636,L. Boeder,,20,53,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,61,0,55,0,62,0,CDM,64,60,58,0,63,0,63,65,74,42,0
236143,Adrián Rocheira,,33,32,0,0,0,58,56,0,0,0,0,0,0,0,0,0,0,0,73,0,54,0,73,0,CDM,64,64,56,0,76,0,60,72,71,53,0
18289,M. Hoseth,,36,51,0,0,0,64,78,0,0,0,0,0,0,0,0,0,0,0,52,0,65,0,41,0,CDM,64,64,67,0,36,0,53,41,61,66,0
222836,R. Ledson,,19,70,0,0,0,63,56,0,0,0,0,0,0,0,0,0,0,0,48,0,65,0,52,0,CDM,64,64,72,0,57,0,67,62,65,61,0
228980,M. Tirpan,,23,69,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,56,0,65,0,59,0,CDM,64,58,63,0,62,0,63,61,58,62,0
232054,B. Cáceres,,28,59,0,0,0,60,62,0,0,0,0,0,0,0,0,0,0,0,52,0,68,0,68,0,CDM,64,65,66,0,58,0,77,59,75,61,0
191095,H. Jónasson,,31,70,0,0,0,60,52,0,0,0,0,0,0,0,0,0,0,0,53,0,58,0,65,0,CDM,64,62,64,0,59,0,67,62,75,47,0
225146,S. D'Almeida,,21,89,0,0,0,60,45,0,0,0,0,0,0,0,0,0,0,0,58,0,50,0,77,0,CDM,64,60,58,0,62,0,89,64,65,43,0
230012,Gustavo Hebling,,21,65,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,64,0,70,0,57,0,CDM,64,67,65,0,59,0,64,64,55,59,0
214144,D. Chica,,36,61,0,0,0,71,64,0,0,0,0,0,0,0,0,0,0,0,50,0,66,0,62,0,CDM,64,78,67,0,62,0,48,65,61,61,0
192651,O. Malik,,26,73,0,0,0,57,61,0,0,0,0,0,0,0,0,0,0,0,63,0,62,0,61,0,CDM,64,62,61,0,60,0,70,60,72,57,0
164495,M. Kruska,,30,73,0,0,0,65,66,0,0,0,0,0,0,0,0,0,0,0,61,0,65,0,64,0,CDM,64,66,64,0,58,0,71,61,64,62,0
214164,N. Salazar,,29,77,0,0,0,56,61,0,0,0,0,0,0,0,0,0,0,0,64,0,58,0,60,0,CDM,64,64,61,0,54,0,69,63,92,59,0
232859,K. Hashimoto,,23,53,0,0,0,64,57,0,0,0,0,0,0,0,0,0,0,0,64,0,64,0,54,0,CDM,64,61,66,0,55,0,75,54,70,62,0
188316,M. Seidl,,28,61,0,0,0,65,70,0,0,0,0,0,0,0,0,0,0,0,63,0,60,0,57,0,CDM,64,55,64,0,61,0,87,55,75,69,0
211874,S. Scherder,,24,65,0,0,0,34,58,0,0,0,0,0,0,0,0,0,0,0,58,0,39,0,58,0,CDM,64,64,58,0,61,0,33,66,79,39,0
234914,M. D'Arpino,,21,50,0,0,0,68,59,0,0,0,0,0,0,0,0,0,0,0,38,0,70,0,48,0,CDM,64,54,73,0,57,0,65,54,49,61,0
224163,A. Verschueren,,20,54,0,0,0,68,56,0,0,0,0,0,0,0,0,0,0,0,68,0,62,0,58,0,CDM,64,57,65,0,61,0,62,65,62,50,0
214948,S. Schonlau,,22,63,0,0,0,56,41,0,0,0,0,0,0,0,0,0,0,0,58,0,55,0,60,0,CDM,64,55,62,0,63,0,64,64,75,52,0
233639,D. Stanese,,23,74,0,0,0,60,67,0,0,0,0,0,0,0,0,0,0,0,59,0,62,0,57,0,CDM,64,55,66,0,59,0,80,65,75,64,0
203176,K. Issah,,24,72,0,0,0,61,54,0,0,0,0,0,0,0,0,0,0,0,63,0,61,0,62,0,CDM,64,63,63,0,64,0,73,64,63,56,0
210601,T. Ebner,,25,73,0,0,0,60,66,0,0,0,0,0,0,0,0,0,0,0,71,0,58,0,70,0,CDM,64,62,65,0,64,0,40,65,72,49,0
228782,João Gamboa,,20,65,0,0,0,64,59,0,0,0,0,0,0,0,0,0,0,0,57,0,68,0,51,0,CDM,64,63,66,0,56,0,70,63,74,58,0
230574,G. Carpani,,23,61,0,0,0,66,67,0,0,0,0,0,0,0,0,0,0,0,52,0,58,0,59,0,CDM,64,70,66,0,58,0,74,49,63,60,0
139442,Oh Seung Bum,,36,70,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,65,0,62,0,47,0,CDM,64,56,67,0,49,0,65,51,45,70,0
194998,J. Ness,,26,49,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,55,0,67,0,55,0,CDM,64,63,63,0,59,0,65,60,67,69,0
220087,Fabrício Baiano,,25,67,0,0,0,67,57,0,0,0,0,0,0,0,0,0,0,0,58,0,64,0,61,0,CDM,64,68,68,0,56,0,62,65,59,46,0
227511,N. Rapp,,20,66,0,0,0,56,49,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,59,0,CDM,64,57,67,0,64,0,67,66,76,46,0
206520,Kim Won Sik,,25,60,0,0,0,47,55,0,0,0,0,0,0,0,0,0,0,0,65,0,55,0,59,0,CDM,64,63,60,0,62,0,79,64,77,51,0
236987,B. Kamara,,17,64,0,0,0,58,54,0,0,0,0,0,0,0,0,0,0,0,60,0,57,0,61,0,CDM,64,67,64,0,60,0,74,64,72,47,0
238784,B. Rother,,20,59,0,0,0,62,52,0,0,0,0,0,0,0,0,0,0,0,62,0,61,0,58,0,CDM,64,59,62,0,62,0,74,64,77,57,0
229057,O. Çelik,,25,73,0,0,0,66,62,0,0,0,0,0,0,0,0,0,0,0,55,0,59,0,65,0,CDM,64,57,62,0,58,0,77,69,73,49,0
204236,A. Stringel,,29,65,0,0,0,65,69,0,0,0,0,0,0,0,0,0,0,0,64,0,58,0,64,0,CDM,64,66,61,0,66,0,65,61,62,50,0
159948,A. Pavecillo,,25,65,0,0,0,37,57,0,0,0,0,0,0,0,0,0,0,0,65,0,43,0,70,0,CDM,64,59,54,0,75,0,68,68,64,26,0
