,Rating,Preferred,Acceleration,Age,Aggression,Agility,Balance,Ball_Control,Composure,Crossing,Curve,Dribbling,Finishing,Freekick_Accuracy,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Heading,Interceptions,Jumping,Long_Pass,Long_Shots,Marking,Penalties,Attacking_Position,Reactions,Short_Pass,Shot_Power,Sliding_Tackle,Sprint,Stamina,Standing_Tackle,Strength,Vision,Volleys
11539,64,CDM,68,21,50,77,80,68,59,56,57,69,48,48,12,5,10,7,6,48,38,56,70,50,48,55,51,54,73,62,57,69,65,54,49,61,54
11540,64,RB,72,22,60,62,45,53,51,56,46,60,29,35,10,15,8,9,7,50,63,59,47,35,55,49,63,63,58,34,68,67,75,70,58,45,29
11541,64,CB,64,27,67,58,60,55,60,29,64,27,25,66,8,7,13,12,10,64,59,84,26,62,60,37,23,58,43,57,62,66,69,62,82,35,31
11542,64,RB,49,25,67,59,51,63,68,64,65,60,23,54,10,13,12,14,6,60,63,56,59,61,63,46,45,65,60,80,56,53,65,58,82,63,43
11543,64,CDM,66,20,54,72,71,68,56,62,32,58,28,38,9,15,14,12,6,62,68,50,62,39,58,43,57,57,65,44,61,66,62,65,62,50,38
11544,64,CAM,66,25,45,72,74,67,55,65,52,62,57,49,12,11,9,11,7,38,35,66,61,55,43,57,50,59,63,59,40,71,70,38,65,66,59
11545,64,CM,71,32,57,65,74,62,56,64,58,63,58,61,8,13,6,10,16,54,61,72,63,54,58,50,55,59,66,58,62,69,72,60,62,62,57
11546,64,ST,71,18,57,57,68,67,61,36,45,68,68,37,15,11,11,6,8,59,18,67,32,61,16,70,62,57,47,60,22,78,70,19,55,55,46
11547,64,CM,62,31,70,55,51,60,65,45,34,47,31,40,14,11,9,6,13,73,61,58,63,55,59,35,43,58,65,57,58,32,79,63,83,48,39
11548,64,CDM,67,22,63,60,59,56,41,40,34,50,29,42,15,13,11,8,9,60,58,75,55,37,60,46,43,55,62,48,63,71,64,64,75,52,31
11549,64,CAM,63,33,45,64,70,69,69,68,69,72,59,65,12,13,10,14,13,42,38,58,67,60,40,64,62,55,71,61,40,47,32,43,63,73,59
11550,64,RM,61,27,70,63,66,64,60,48,44,59,60,48,15,8,10,8,7,72,60,72,62,70,55,57,63,68,62,72,48,73,83,53,71,56,51
11551,64,GK,48,23,24,56,40,16,26,20,17,19,17,17,66,60,62,60,69,12,14,48,16,11,14,30,6,55,28,25,11,42,36,18,63,24,19
11552,64,GK,55,23,29,39,60,26,30,15,15,16,19,18,63,61,58,58,71,10,15,71,39,14,15,31,7,63,36,31,14,48,27,15,58,27,19
11553,64,CAM,69,19,59,67,59,71,54,43,52,64,36,37,10,7,5,7,10,29,32,35,61,53,48,42,48,72,73,50,43,68,68,38,37,68,38
11554,64,RB,67,32,72,62,62,49,55,60,57,48,31,47,7,12,8,12,7,46,64,64,56,44,66,39,43,61,53,67,64,71,80,62,66,54,35
11555,64,CB,62,23,60,58,48,53,55,34,29,49,28,32,11,8,12,9,13,60,59,71,39,24,61,38,38,51,32,23,63,67,69,69,92,37,27
11556,64,LB,84,22,54,90,67,61,60,60,43,67,32,31,7,10,6,8,13,40,52,65,45,44,68,37,53,45,46,57,66,84,75,68,85,43,56
11557,64,CB,82,21,71,70,89,61,62,67,33,68,24,28,12,15,10,13,9,49,57,79,35,29,54,39,62,51,51,63,67,78,72,62,40,46,23
11558,64,CDM,62,23,74,62,56,60,67,43,33,55,36,32,7,13,12,6,10,53,59,75,62,33,57,40,33,55,66,42,59,60,80,65,75,64,38
11559,64,CDM,69,24,72,78,73,61,54,57,58,59,37,38,12,11,16,13,15,47,63,72,61,43,62,60,40,63,63,54,64,74,73,64,63,56,48
11560,64,RB,67,21,70,66,61,61,59,59,43,56,46,42,16,12,14,10,7,55,66,66,53,49,61,45,48,61,61,50,60,62,73,63,73,40,48
11561,64,LM,62,20,45,65,64,71,56,66,70,70,59,59,15,6,14,10,13,38,43,38,59,60,32,58,58,59,59,65,39,61,52,31,44,61,49
11562,64,CB,66,26,65,54,68,55,60,54,36,45,37,33,13,9,11,8,8,65,63,74,58,33,62,51,39,58,60,55,57,68,61,62,74,35,22
11563,64,LB,83,22,73,70,80,61,58,58,62,63,34,23,7,7,11,10,12,46,64,85,62,63,57,35,54,56,57,78,62,82,77,61,56,47,32
11564,64,CDM,68,25,73,59,64,60,66,58,53,57,24,25,6,16,14,11,7,58,71,90,58,52,70,38,32,62,65,47,64,69,40,65,72,49,30
11565,64,ST,79,28,38,67,64,70,55,70,69,69,64,57,9,6,12,8,12,63,34,54,58,53,15,80,60,64,65,61,14,67,69,23,40,60,57
11566,64,RW,74,25,51,62,59,68,61,57,57,68,68,49,13,7,14,7,6,35,41,52,51,66,19,56,53,61,57,64,26,74,71,29,63,53,50
11567,64,GK,48,33,20,50,61,16,61,14,9,12,6,11,59,47,66,72,74,11,11,75,16,7,6,19,9,65,19,14,11,49,39,8,65,37,8
11568,64,CAM,76,27,60,80,71,65,65,57,78,69,57,68,8,11,13,15,8,55,61,59,63,62,57,67,66,68,64,72,60,74,71,63,63,67,63
11569,64,ST,86,21,39,76,63,60,52,48,42,63,61,37,8,15,10,6,13,63,29,62,45,52,21,62,62,55,62,56,19,84,56,29,75,52,47
11570,64,LB,68,22,56,53,55,55,48,56,30,49,22,31,7,12,14,16,16,67,61,73,45,26,67,48,27,56,55,46,69,67,70,67,76,31,30
11571,64,GK,42,27,17,38,54,21,31,12,16,14,11,13,64,61,58,63,64,14,23,58,25,17,21,24,18,61,27,20,17,49,23,14,68,47,14
11572,64,CB,47,32,63,29,49,46,56,21,41,29,25,28,1,1,1,1,1,63,67,71,35,22,64,22,26,55,48,34,56,31,57,64,81,36,14
11573,64,RM,60,26,49,67,68,62,64,67,67,63,57,55,9,14,9,7,13,57,45,55,62,63,32,60,65,66,64,66,32,61,65,38,57,61,55
11574,64,CB,52,23,64,47,31,38,48,19,28,22,30,22,9,14,8,11,11,65,61,54,45,36,64,37,28,46,43,48,68,50,58,69,82,39,28
11575,64,CAM,66,20,63,69,76,59,43,70,69,64,53,74,7,10,11,10,5,49,52,60,66,72,45,51,55,53,74,67,48,69,61,50,46,64,48
11576,64,LB,73,23,69,72,71,61,58,65,64,61,50,65,15,14,9,7,14,54,62,73,60,65,56,55,58,58,60,70,62,74,75,62,71,51,63
11577,64,LB,59,28,60,53,42,41,31,64,32,37,26,28,10,10,15,10,8,71,56,79,32,22,60,36,44,57,44,23,61,53,72,67,82-5,33,28
11578,64,ST,66,22,36,69,59,67,55,55,48,66,65,41,12,8,13,15,13,65,24,64,47,59,18,60,64,67,60,68,23,69,67,25,66,53,47
11579,64,LB,58,25,62,55,62,68,55,69,46,50,39,53,12,15,15,10,19,58,61,68,65,60,65,54,53,65,61,51,67,61,59,60,61,50,35
11580,64,RB,65,23,59,60,72,56,47,69,42,48,27,37,7,11,11,13,9,44,60,71,60,26,56,35,47,56,61,34,68,68,69,70,59,32,28
11581,64,ST,26,28,66,32,35,59,45,34,55,54,64,50,11,16,15,13,6,76,24,71,48,52,24,53,63,64,55,68,26,61,60,24,85,53,61
11582,64,RB,68,36,54,62,82,69,64,73,74,67,60,69,10,15,6,9,8,51,57,80,61,64,53,69,65,60,66,64,60,64,71,65,79,69,64
11583,64,LW,79,30,44,79,85,61,50,60,60,63,56,38,12,15,15,16,15,41,31,67,55,52,31,54,62,60,60,56,27,82,70,31,57,56,41
11584,64,CAM,61,20,55,65,67,66,45,45,65,49,58,70,8,8,9,12,8,48,61,56,70,70,58,48,58,58,68,68,56,68,84,52,62,60,32
11585,64,LB,72,26,63,73,80,66,60,64,61,67,57,52,14,14,14,16,16,54,55,67,62,56,57,51,53,64,65,61,57,71,71,63,66,61,55
11586,64,GK,35,33,27,27,30,17,32,18,13,13,14,20,65,64,67,64,62,20,14,62,31,14,12,9,7,57,16,23,16,35,36,8,70,32,16
11587,64,RM,62,27,59,75,73,64,63,47,40,66,54,42,10,16,16,13,11,44,43,76,58,50,34,58,57,64,67,54,41,63,75,44,72,65,43
11588,64,RB,59,29,61,58,66,54,62,48,39,41,36,36,9,13,9,8,8,71,63,78,45,40,70,41,47,64,55,51,66,69,64,71,75,40,39
11589,64,CDM,60,20,65,59,56,64,59,46,42,60,48,46,9,11,6,10,16,62,57,64,68,55,51,47,57,63,66,64,56,61,70,63,74,58,42
11590,64,CDM,68,23,61,63,64,66,67,58,61,64,52,53,14,12,8,10,14,48,52,58,58,68,59,53,59,70,66,66,58,70,74,49,63,60,68
11591,64,CB,62,19,61,56,41,35,38,31,24,46,38,28,10,9,12,11,14,68,64,71,41,29,66,32,28,41,59,48,68,64,62,69,64,25,28
11592,64,CB,54,32,65,31,69,45,50,28,29,45,17,27,12,7,10,12,12,70,60,75,26,18,67,37,30,59,29,36,62,43,51,65,76,42,25
11593,64,RB,84,24,61,72,73,67,54,63,49,65,63,42,13,7,13,12,9,47,50,67,57,64,55,50,64,49,59,58,51,85,76,58,75,53,61
11594,64,RM,73,34,65,65,69,63,67,62,63,64,48,32,11,11,14,13,14,47,63,63,57,52,58,61,41,64,63,64,52,78,78,62,58,63,45
11595,64,GK,46,29,16,33,51,20,24,19,17,11,18,20,66,60,58,64,67,13,18,65,24,16,20,18,15,59,23,18,13,44,35,20,65,48,19
11596,64,CAM,80,21,30,84,74,68,57,60,41,66,59,66,16,10,7,11,8,33,19,40,49,51,36,57,54,51,61,60,39,79,70,40,59,55,51
11597,64,RB,55,21,60,49,49,58,45,31,29,48,26,33,13,8,12,10,14,63,62,56,43,22,62,33,22,61,54,40,62,55,59,64,76,36,36
11598,64,RB,52,33,65,58,55,60,60,59,56,48,26,24,12,15,6,12,7,62,62,73,61,26,61,17,51,60,59,35,63,66,78,64,72,56,21
11599,64,GK,21,21,16,37,43,15,25,10,14,9,9,13,64,63,64,63,64,11,14,56,16,9,5,17,6,61,23,19,12,24,40,11,38,32,6
11600,64,GK,31,29,36,31,28,18,43,9,17,9,10,9,67,53,69,64,67,8,15,51,22,15,7,20,9,64,19,19,10,34,28,9,59,34,11
11601,64,LM,73,23,57,57,55,61,56,60,58,62,38,30,14,14,10,9,10,59,60,57,58,27,58,41,48,59,62,48,60,72,75,63,68,48,30
11602,64,ST,82,24,40,94,91,64,63,57,50,66,53,42,14,8,12,7,7,42,30,59,48,50,30,52,53,57,60,49,32,77,74,37,29,59,42
11603,64,CB,61,26,84,68,54,64,57,47,51,56,47,52,8,9,16,8,7,64,67,87,64,54,59,57,54,62,65,68,70,69,83,68,79,62,46
11604,64,ST,76,23,52,62,63,64,54,36,46,64,63,33,13,9,11,9,9,68,20,75,38,56,23,63,57,48,49,73,25,75,63,30,77,49,53
11605,64,CB,54,23,59,34,52,39,60,29,21,33,21,24,12,12,6,7,10,68,66,55,54,23,62,34,26,54,63,32,64,52,62,68,72,51,23
11606,64,ST,70,23,30,64,66,62,54,30,33,63,68,31,7,13,12,11,8,66,14,62,26,56,19,70,70,53,57,58,12,63,45,13,47,53,55
11607,64,RB,83,29,66,63,72,58,52,63,51,56,38,55,9,11,7,6,11,53,55,57,51,38,61,45,69,52,58,56,62,75,88,61,71,55,44
11608,64,GK,30,26,39,28,32,25,50,8,10,21,20,12,65,60,58,63,67,11,22,41,38,12,12,14,13,63,34,23,12,36,37,13,64,45,14
11609,64,LW,88,25,69,83,62,63,60,57,54,65,60,55,8,14,14,10,12,59,53,90,57,57,24,60,59,63,57,57,36,89,63,39,71,66,64
11610,64,CDM,81,36,70,57,80,66,66,62,57,67,35,67,15,10,14,14,16,56,65,78,62,56,47,67,62,56,67,64,49,54,65,51,45,70,65
11611,64,RM,69,25,65,62,69,67,65,63,42,64,55,40,15,8,11,7,8,55,53,63,62,61,54,45,57,56,66,68,49,66,77,55,80,61,50
11612,64,ST,54,23,35,59,52,63,56,38,40,56,68,27,13,10,8,14,10,68,17,73,36,57,17,62,70,52,52,66,20,53,55,19,75,45,54
11613,64,CM,64,21,68,74,76,64,53,45,41,61,39,42,7,13,10,7,12,53,66,61,67,44,56,43,47,62,69,43,60,56,66,62,65,63,33
11614,64,CM,67,18,68,78,90,67,66,56,55,63,45,40,6,14,6,8,12,28,52,60,69,36,52,49,51,61,68,51,62,68,66,58,46,69,46
11615,64,RB,69,34,64,42,69,66,60,56,68,67,58,48,10,9,9,6,16,63,64,71,53,53,58,45,59,67,67,65,61,57,55,61,73,71,59
11616,64,CM,72,23,77,71,70,66,57,58,40,68,49,41,7,7,9,14,7,58,64,74,61,63,45,55,33,66,65,71,55,75,79,55,73,60,43
11617,64,LM,86,20,53,71,77,64,57,64,58,62,42,49,14,14,7,11,8,49,59,56,53,43,57,53,58,56,56,53,62,84,65,61,41,52,36
11618,64,ST,79,23,57,61,54,63,55,38,49,63,64,42,8,13,9,11,6,60,17,56,36,50,19,64,64,49,44,64,17,82,61,17,78,42,54
11619,64,GK,38,28,23,23,51,16,59,13,13,14,13,9,62,64,63,65,63,14,21,60,32,13,18,16,15,63,32,21,16,42,21,17,74,44,10
11620,64,CB,60,29,62,39,32,53,60,46,28,28,25,31,8,14,16,9,8,67,58,76,38,29,55,40,30,53,53,42,64,49,59,67,81,32,30
11621,64,ST,86,22,73,75,62,64,51,56,45,64,66,32,9,9,14,8,16,53,24,64,47,54,22,50,64,55,57,62,24,83,79,38,52,56,54
11622,64,CM,67,24,64,85,78,60,71,54,51,55,37,41,8,8,8,13,13,48,64,66,59,41,58,51,41,65,64,49,61,61,90,63,63,53,45
11623,64,ST,67,20,51,60,48,61,59,47,54,64,65,46,7,13,10,6,14,66,24,74,44,46,21,65,66,53,59,60,21,71,74,23,72,58,61
11624,64,LB,57,31,55,72,63,57,52,64,35,55,48,36,12,9,15,12,7,58,56,72,49,54,63,45,53,67,63,58,70,60,68,64,72,51,53
11625,64,CDM,46,26,49,69,72,62,62,62,51,60,51,55,16,11,6,6,14,49,55,65,67,55,55,61,58,63,63,53,59,55+17,65,60,67,69,28
11626,64,CB,42,33,65,51,58,44,66,51,35,39,37,21,12,11,8,8,8,63,57,51,52,38,69,46,34,58,59,43,65,33,53,67,76,42,35
11627,64,LM,70,24,62,71,72,65,51,53,46,60,54,43,11,8,8,7,6,41,61,61,65,53,58,49,52,62,67,62,60,72,66,61,67,66,47
11628,64,CDM,66,25,67,66,64,67,57,47,44,63,51,41,8,14,10,12,7,53,58,84,64,47,61,35,37,68,68,59,56,63,62,65,59,46,40
11629,64,CDM,54,20,66,53,58,56,49,36,38,46,33,33,12,9,6,7,6,58,59,71,59,26,59,35,37,57,67,43,64,55,67,66,76,46,39
11630,64,CAM,73,19,64,71,74,69,64,45,40,60,40,43,15,11,10,13,15,63,59,64,60,41,64,52,60,60,68,57,64,72,76,70,60,63,41
11631,64,CB,65,20,61,66,60,63,54,32,49,55,23,32,12,13,15,13,11,60,62,71,68,20,64,46,32,57,56,48,64,67,66,62,74,36,28
11632,64,GK,33+10,19,16,36+2,49+2,14,36,12,14,10,8,11,66,64,62,63,62,12,14,63+1,15,5,5,19,5,55,22,15,13,32-1,52+7,11,50+3,45+24,6
11633,64,LM,92+2,26,59,85,82,61,54,55,68-3,64,42,67-1,8,7,8,16,9,60,43,82,54,64,41,38,52,67,63,70,42,87-2,69,45,62,62,53
11634,64,CM,66,26,31,64,82,66,66,67,55,63,51,63,15,10,12,13,6,53,39,55,66,61,30,55,63,53,69,64,29,56,61,29,64,61,61
11635,64,RM,84,24,57,81,71,63,40,63,59,66,59,57,10,10,10,11,7,52,39,53,54,63,29,58,58,49,60,62,32,82,56,35,39,57,46
11636,64,CDM,74,25,60,73,59,47,55,34,51,43,22,55,11,9,6,10,16,59,65,73,55,45,59,32,51,63,60,52,62,72,79,64,77,51,41
11637,64,LM,87,22,35,90,63,67,67,53,65,69,65,34,8,7,9,10,9,50,13,64,40,61,15,55,61,63,59,55,12,87,66,14,48,69,46
11638,64,CAM,68,20,63,65,70,67,61,49,55,62,46,43,8,9,7,7,16,53,59,57,65,48,52,45,58,67,71,59,58,68,73,54,57,65,42
11639,64,LW,92,17,53,82,77,65,62,52,54,69,53,44,7,14,13,11,11,34,21,59,51,52,22,36,53,57,63,59,23,83,62,21,32,54,55
11640,64,ST,31,34,55,51,60,69,68,67,67,60,63,68,8,10,14,16,16,68,21,55,53,61,17,70,69,68,63,68,30,34,33,32,58,72,65
11641,64,LM,84,28,34,84,81,63,49,57,50,65,59,33,14,16,13,11,16,41,37,70,43,51,29,52,63,53,57,59,23,84,72,31,65,56,49
11642,64,CB,67,25,67,57,57,54,62,41,19,48,20,25,11,13,6,16,7,62,61,70,60,32,61,34,23,66,54,45,57,60,65,64,78,44,26
11643,64,GK,42,24,22,57,52,22,58,18,10,23,10,18,66,61,62,66,60,11,21,52,39,14,12,15,15,66,30,17,16,42,35,15,58,34,18
11644,64,CB,30,36,70,64,64,54,55,54,46,41,31,39,10,7,15,7,6,66,63,83,64,37,62,30,32,61,52,38,61,30,32,64,72,46,28
11645,64,CAM,58,25,43,71,69,71,56,71,60,62,66,66,9,7,13,10,8,59,31,55,56,73,35,72,70,58,58,68,41,68,60,30,58,58,63
11646,64,LM,76,19,27,72,61,63,48,54,53,68,65,40,11,14,13,5,14,45,16,59,41,55,12,56,64,64,56,62,13,82,67,13,68,51,52
11647,64,CM,62,21,58,61,62,70,61,57,61,67,55,59,10,7,12,10,16,49,49,49,63,55,48,55,61,60,66,59,49,58,57,51,60,63,49
11648,64,CAM,73,21,56,78,79,68,56,58,56,65,65,39,10,12,14,7,7,43,18,59,54,47,29,65,62,62,60,75,31,71,66,34,57,60,53
11649,64,CB,62,24,65,66,66,45,49,27,23,29,16,28,14,6,10,6,13,62,62,72,30,22,66,32,23,60,41,36,62,64,66,67,75,32,20
11650,64,LB,72,25,63,82,73,53,50,69,51,57,33,64,13,9,14,13,15,46,53,87,65,54,61,38,60,63,62,59,62,80,80,61,59,49,40
11651,64,CB,69,21,53,62,65,35,60,29,30,32,19,27,8,9,15,10,13,60,60,78,54,26,64,34,26,67,55,43,66,63,59,66,74,37,30
11652,64,RM,76,22,53,72,74,68,60,48,46,68,56,35,8,12,8,5,14,49,60,61,65,67,55,48,53,61,66,72,60,62,73,65,56,51,63
11653,64,ST,66,20,49,63,72,66,50,58,62,64,49,69,8,8,6,10,13,39,27,58,62,65,38,55,61,58,68,55,33,60,60,31,58,61,44
11654,64,LW,76,20,59,66,58,67,63,42,33,65,47,45,7,5,11,14,9,42,29,63,62,35,32,56,61,48,71,52,38,68,34,37,44,70,41
11655,64,CDM,59,17,64,51,70,58,54,48,43,49,30,40,8,12,8,6,11,63,60,67,57,32,61,56,28,67,64,52,60,63,74,64,72,47,28
11656,64,LM,74,20,44,82,63,71,64,54,72,76,58,64,8,6,14,8,12,68,28,72,48,55,36,53,56,62,45,55,39,78,72,37,67,50,41
11657,64,LB,69,26,62,66,61,59,63,63,29,51,36,19,11,15,9,7,8,48,66,58,55,40,62,51,52,53,61,62,64,67,73,64,58,45,36
11658,64,RB,91,30,38,74,70,56,55,58,48,58,56,58,9,16,10,13,15,56,66,76,58,48,52,59,62,67,59,56,51,78,82,52,71,52,48
11659,64,CAM,83,25,34,91,93,69,58,49,54,63,44,51,13,9,10,8,10,43,40,59,61,46,41,61,53,57,69,60,50,85,52,44,30,62,47
11660,64,GK,37,23,19,33,30,16,31,19,17,18,19,20,61,65,62,67,61,13,20,52,20,18,16,23,19,57,31,22,13,42,34,14,76,24,15
11661,64,CB,51,27,68,41,42,55,50,45,42,34,24,28,11,7,7,15,14,62,65,65,64,29,66,39,35,55,62,46,60,48,53,60,74,39,34
11662,64,RM,81,22,54,73,89,64,53,54,48,66,54,40,1,1,1,1,1,51,43,57,53,44,35,54,61,55,58,57,44,76,65,49,33,65,50
11663,64,CM,54,38,88,48,76,54,67,62,66,65,51,45,12,10,12,9,13,65,72,82,56,61,65,60,62,57,62,69,57,54,53,63,73,65,25
11664,64,GK,42,24,18,33,45,22,21,13,12,13,15,14,62,63,62,65,66,11,21,67,17,17,11,22,16,59,26,18,19,56,22,12,73,24,17
11665,64,RWB,86,24,45,75,75,65,60,57,68,64,51,46,14,11,8,8,12,45,45,61,50,48,30,58,58,59,60,59,28,81,70,38,57,58,56
11666,64,CB,79,28,69,79,80,54,46,65,26,55,63,34,13,5,5,14,11,54,54,73,51,61,58,42,54,66,62,61,63,74,70,61,64,45,36
11667,64,CM,60,31,38,81,68,73,60,64,60,75,48,38,10,8,13,6,10,38,20,51,50,53,25,53,56,64,63,64,36,59,64,42,61,57,57
11668,64,RM,84,19,26,82,82,68,58,46,44,68,45,38,6,11,6,11,7,37,23,86,45,58,30,53,46,61,65,60,24,90,54,31,62,69,41
11669,64,LW,71,22,43,72,65,67,54,59,64,68,60,36,7,16,8,13,10,40,36,47,50,66,30,52,62,66,63,72,33,65,55,36,67,62,53
11670,64,CB,46,22,56,54,56,45,54,29,27,26,18,23,16,8,6,11,12,63,56,75,51,22,64,36,24,49,52,42,65,56,54,69,77,35,23
11671,64,ST,81,30,50,77,80,63,56,45,53,62,63,39,6,6,8,14,14,62,33,68,38,58,18,68,59,57,54,62,25,79,72,26,64,55,62
11672,64,ST,48,35,87,55,39,64,59,34,54,54,60,48,12,7,9,6,13,77,35,81,52,55,34,65,66,65,64,69,14,31,41,39,86,64,60
11673,64,RW,64,19,55,55,56,62,53,51,47,60,62,37,12,9,13,6,8,68,38,64,45,56,27,70,62,64,60,66,28,65,51,35,66,55,43
11674,64,LB,78,20,69,65,62,66,62,70,45,65,60,25,11,7,12,5,7,36,61,56,54,56,57,32,66,51,62,62,62,67,67,66,61,45,24
11675,64,GK,20,24,21,32,27,15,22,11,13,10,8,11,60,64,57,66,69,10,7,35,21,6,6,15,7,55,27,20,14,27,19,13,72,31,6
11676,64,CB,54,19,69,35,50,39,54,35,31,31,25,30,11,14,13,13,6,57,57,68,36,25,66,42,24,48,39,43,69,55,58,70,79,36,33
11677,64,RM,77,23,67,70,68,63,61,51,45,64,41,41,10,11,9,9,7,55,63,73,63,62,58,43,60,61,64,73,62,74,76,63,65,62,52
11678,64,CAM,68,25,46,72,74,61,66,63,67,68,55,60,11,10,8,8,13,61,32,53,73,66,20,56,48,54,72,60,34,66,38,59,63,60,63
11679,64,ST,66,24,52,44,58,55,60,49,42,47,66,62,7,9,12,6,15,71,34,60,37,63,27,65,69,59,53,68,29,63,52,23,74,46,54
11680,64,LM,61,24,70,53,38,62,58,63,57,54,31,49,14,15,12,9,16,55,65,55,59,41,61,40,47,68,58,52,59,74,74,60,78,44,35
11681,64,GK,34,31,16,51,60,18,14,10,10,9,9,10,64,62,61,61,64,8,16,78,25,9,10,16,6,63,19,18,12,54,40,13,70,23,15
11682,64,CAM,69,29,60,63,68,66,54,52,56,57,49,59,9,10,9,14,15,60,38,52,64,67,49,42,53,63,70,49,59,61,44,74,54,70,45
11683,64,RW,72,23,49,61,64,60,60,53,68,61,64,41,13,12,7,14,10,57,21,71,49,62,21,71,61,58,58,72,23,77,62,52,69,59,56
11684,64,CB,53,29,69,31,53,40,42,22,27,27,38,38,8,9,5,15,10,64,70,69,29,28,68,64,20,48,35,41,60,51,71,58,80,26,20
11685,64,CDM,57,20,59+1,65,64,62,52,28,38,48,39,31,5,8,12,14,15,61,62,82,61,35,58,37,41,59+1,62,47,62,66,74,64,77,57,36
11686,64,RW,64,24,62,59,61,62,64,60,58,60,64,62,5,14,5,6,9,67,47,68,54,62,52,65,62,63,59,62,39,71,64,48,68,61,58
11687,64,CDM,54,25,73,57,60,66,62,45,40,61,39,31,13,15,12,8,14,70,55,73,59,46,65,41,44,57,62,70,58,54,77,69,73,49,43
11688,64,LM,83,26,41,74,72,66,57,57,51,71,63,34,9,11,15,6,15,58,37,51,41,47,19,52,61,50,58,57,31,74,64,40,50,51,56
11689,64,LB,69,22,81,69,69,61,62,59,60,63,55,41,9,12,14,8,11,49,62,61,55,57,69,55,63,68,62,71,60,66,69,62,61,52,37
11690,64,CAM,91,22,34,91,92,68,50,59,65,73,58,57,7,13,10,7,12,42,24,77,40,60,16,53,64,52,52,68,24,84,58,22,30,43,68
11691,64,CAM,75,29,42,72,74,63,54,44,62,70,55,58,7,13,16,9,10,47,59,65,50,52,19,57,56,59,59,59,20,73,47,21,52,72,46
11692,64,LB,70,23,53,73,72,63,53,64,70,61,42,52,7,14,11,9,14,54,62,56,52,51,70,31,49,60,63,69,68,74,69,65,66,58,31
11693,64,GK,29,26,18,30,43,10,33,13,11,10,5,13,66,65,60,65,63,14,12,63,15,6,7,11,5,48,21,19,13,16,26,13,43,42,7
11694,64,LB,80,28,52,83,93,61,58,60,52,67,54,53,12,9,14,6,11,54,41,60,55,50,40,53,62,63,58,53,51,86,61,57,33,54,53
11695,64,CB,40,35,82,32,46,43,61,28,25,37,32,31,14,12,34,16,12,67,59,62,56,25,60,44,30,62,45,47,57,41,56,60,90,40,28
11696,64,RM,72,25,48,57,57,66,61,59,62,62,61,56,12,9,15,8,15,48,53,47,61,62,47,56,62,59,65,64,49,77,60,58,71,67,59
11697,64,CM,64,23,42,69,74,65,51,46,57,63,59,52,7,10,13,8,12,36,59,64,65,63,38,44,59,58,67,54,44,58,67,60,55,63,34
11698,64,RW,78,26,41,75,71,62,62,62,51,66,63,41,8,13,9,9,11,59,28,82,53,59,32,56,63,55,61,71,33,76,68,48,58,61,65
11699,64,RW,72,24,43,56,68,65,59,61,52,71,65,46,6,14,7,13,7,45,23,58,59,61,34,53,61,56,61,51,46,70,51,47,54,59,41
11700,64,LM,78,25,64,84,56,60,59,62,53,55,36,40,12,10,11,8,14,31,59,60,49,42,62,19,48,62,58,35,69,75,66,66,71,55,40
11701,64,GK,28,36,31,40,45,22,48,12,13,13,12,14,63,66,58,66,61,10,15,62,12,13,9,23,11,61,19,20,13,36,27,10,53,48,10
11702,64,CM,72,21,73,75,66,68,53,58,59,66,53,46,14,6,9,13,7,54,59,74,66,50,56,52,49,56,66,69,57,69,78,58,75,64,49
11703,64,CAM,57,20,62,67,67,67,57,69,72,61,42,64,14,12,12,15,10,65,57,47,62,67,55,51,58,61,64,65,60,57,68,62,57,68,60
11704,64,LB,51,32,82,65,71,61,62,57,38,61,50,50,15,13,8,11,12,49,58,88,65,58,36,42,48,63,65,60,62,63,76,63,72,65,53
11705,64,CM,66,26,62,65,73,65,52,55,51,62,52,50,14,13,12,11,14,58,54,75,63,64,64,49,58,50,69,62,61,66,69,65,70,68,43
11706,64,ST,51,20,58,38,50,60,57,27,48,52,69,40,15,8,9,15,7,72,22,34,32,64,20,65,65,63,48,62,23,56,60,25,65,51,59
11707,64,ST,69,30,41,73,75,63,66,67,57,63,60,56,12,9,6,15,14,51,65,55,63,58,20,53,61,61,64,61,27,64,57,23,64,59,59
11708,64,CM,69,23,70,68,58,66-1,59,40,49,60,54,34,8,15,7,8,6,66,59,58,62,59+1,54,36,60,58,69,56-1,58,66,70,63,82,56,42
11709,64,CB,78,24,64,76,79,53,54,59,27,47,22,35,15,7,9,15,12,56,60,79,53,39,65,39,40,63,59,56,66,73,66,64,57,47,32
11710,64,RW,84,22,39,79,82,65,59,64,56,68,64,41,12,6,9,12,12,49,20,72,44,56,37,43,61,55,56,66,37,78,61,34,57,41,55
11711,64,LB,75,24,71,67,61,60,52,62,64,58,45,66,12,16,15,9,16,60,61,63,59,32,60,49,50,60,62,66,58,76,77,60,74,57,38
11712,64,CM,54,21,41,57,52,70,62,39,44,67,48,44,10,9,12,5,6,71,66,69,65,62,55,66,57,49,67,59,55,61,56,67,81,66,46
11713,64,CB,51,20,72,59,58,45,53,33,35,42,24,34,13,7,14,5,7,60,59,78,45,30,62,47,26,55,57,50,63,63,63,64,74,29,30
